word,cooc_count,word_count,pmi
六年,11,14,-0.25286737967679485
度,11,14,-0.25286737967679485
不明,8,10,-0.26477923491107797
服色,8,10,-0.26477923491107797
家事,8,10,-0.26477923491107797
乏,8,10,-0.26477923491107797
集,8,10,-0.26477923491107797
择,8,10,-0.26477923491107797
仁义,8,10,-0.26477923491107797
古之,8,10,-0.26477923491107797
蜀,8,10,-0.26477923491107797
愿,13,17,-0.2749186247710169
不相得,13,17,-0.2749186247710169
梁王,5,6,-0.29064072230871996
拥,5,6,-0.29064072230871996
坤,5,6,-0.29064072230871996
卦辞,5,6,-0.29064072230871996
至徳,5,6,-0.29064072230871996
望风,5,6,-0.29064072230871996
数日,5,6,-0.29064072230871996
不穷,5,6,-0.29064072230871996
之兴,5,6,-0.29064072230871996
为人,5,6,-0.29064072230871996
观之,5,6,-0.29064072230871996
天理,5,6,-0.29064072230871996
泽火,5,6,-0.29064072230871996
服事,5,6,-0.29064072230871996
居贞吉,5,6,-0.29064072230871996
三爻,5,6,-0.29064072230871996
先世,5,6,-0.29064072230871996
区夏,5,6,-0.29064072230871996
朋友,5,6,-0.29064072230871996
诸王,5,6,-0.29064072230871996
总管,5,6,-0.29064072230871996
六十,5,6,-0.29064072230871996
各有,5,6,-0.29064072230871996
曽祖,5,6,-0.29064072230871996
不失,5,6,-0.29064072230871996
邦家,5,6,-0.29064072230871996
薄,5,6,-0.29064072230871996
趋,5,6,-0.29064072230871996
藏,5,6,-0.29064072230871996
其心,5,6,-0.29064072230871996
西山,5,6,-0.29064072230871996
龙兴,5,6,-0.29064072230871996
諡,5,6,-0.29064072230871996
诗书,5,6,-0.29064072230871996
不仕,5,6,-0.29064072230871996
郡县,5,6,-0.29064072230871996
睽,5,6,-0.29064072230871996
,5,6,-0.29064072230871996
鸡,5,6,-0.29064072230871996
有悔,5,6,-0.29064072230871996
接,5,6,-0.29064072230871996
盗贼,5,6,-0.29064072230871996
万方,5,6,-0.29064072230871996
汉唐,5,6,-0.29064072230871996
治历,5,6,-0.29064072230871996
辅政,5,6,-0.29064072230871996
君临,5,6,-0.29064072230871996
建武,5,6,-0.29064072230871996
成康,5,6,-0.29064072230871996
富贵,5,6,-0.29064072230871996
一也,5,6,-0.29064072230871996
应劭,5,6,-0.29064072230871996
百官,5,6,-0.29064072230871996
何为,5,6,-0.29064072230871996
得已,5,6,-0.29064072230871996
雷,5,6,-0.29064072230871996
困,5,6,-0.29064072230871996
咎,5,6,-0.29064072230871996
何谓,5,6,-0.29064072230871996
魏文帝,5,6,-0.29064072230871996
中原,5,6,-0.29064072230871996
代谢,5,6,-0.29064072230871996
居正,5,6,-0.29064072230871996
寒,5,6,-0.29064072230871996
稍,10,13,-0.29081901991024334
言之,12,16,-0.30792225167853143
明之,7,9,-0.31988894961376385
审,7,9,-0.31988894961376385
人情,7,9,-0.31988894961376385
阙,7,9,-0.31988894961376385
用事,7,9,-0.31988894961376385
吕氏,7,9,-0.31988894961376385
太初,7,9,-0.31988894961376385
牧野,7,9,-0.31988894961376385
震,7,9,-0.31988894961376385
一家,7,9,-0.31988894961376385
得以,7,9,-0.31988894961376385
之所,7,9,-0.31988894961376385
山川,7,9,-0.31988894961376385
吴,9,12,-0.335887097505976
使使,2,2,-0.3896416352279891
雷发,2,2,-0.3896416352279891
前曰,2,2,-0.3896416352279891
宫阙,2,2,-0.3896416352279891
知州,2,2,-0.3896416352279891
子华子,2,2,-0.3896416352279891
不改月,2,2,-0.3896416352279891
昆弟,2,2,-0.3896416352279891
从仕,2,2,-0.3896416352279891
混沌,2,2,-0.3896416352279891
漂,2,2,-0.3896416352279891
有若,2,2,-0.3896416352279891
正岁,2,2,-0.3896416352279891
景星,2,2,-0.3896416352279891
香气,2,2,-0.3896416352279891
扰乱,2,2,-0.3896416352279891
楚语,2,2,-0.3896416352279891
创造,2,2,-0.3896416352279891
宋皇,2,2,-0.3896416352279891
弥笃,2,2,-0.3896416352279891
诚恐,2,2,-0.3896416352279891
如之何,2,2,-0.3896416352279891
周朝,2,2,-0.3896416352279891
吞并,2,2,-0.3896416352279891
导引,2,2,-0.3896416352279891
难同,2,2,-0.3896416352279891
太阶,2,2,-0.3896416352279891
赤方,2,2,-0.3896416352279891
山谷,2,2,-0.3896416352279891
状如,2,2,-0.3896416352279891
董,2,2,-0.3896416352279891
励,2,2,-0.3896416352279891
革天,2,2,-0.3896416352279891
不辜,2,2,-0.3896416352279891
丨丨,2,2,-0.3896416352279891
夙好,2,2,-0.3896416352279891
含养,2,2,-0.3896416352279891
讲席,2,2,-0.3896416352279891
律歴,2,2,-0.3896416352279891
剑阁,2,2,-0.3896416352279891
兵临,2,2,-0.3896416352279891
广明,2,2,-0.3896416352279891
徳星,2,2,-0.3896416352279891
挂冠,2,2,-0.3896416352279891
家塾,2,2,-0.3896416352279891
名公,2,2,-0.3896416352279891
不负,2,2,-0.3896416352279891
南都赋,2,2,-0.3896416352279891
刘琨,2,2,-0.3896416352279891
茫昧,2,2,-0.3896416352279891
相仍,2,2,-0.3896416352279891
九阳,2,2,-0.3896416352279891
创元,2,2,-0.3896416352279891
劝进表,2,2,-0.3896416352279891
大星,2,2,-0.3896416352279891
其状,2,2,-0.3896416352279891
扣问,2,2,-0.3896416352279891
绳绳,2,2,-0.3896416352279891
天精,2,2,-0.3896416352279891
植松,2,2,-0.3896416352279891
风响,2,2,-0.3896416352279891
汴梁,2,2,-0.3896416352279891
萃,2,2,-0.3896416352279891
削之,2,2,-0.3896416352279891
盖谓,2,2,-0.3896416352279891
亦可,2,2,-0.3896416352279891
悠然,2,2,-0.3896416352279891
凉公,2,2,-0.3896416352279891
碑中,2,2,-0.3896416352279891
真徳秀,2,2,-0.3896416352279891
李白,2,2,-0.3896416352279891
恩宠,2,2,-0.3896416352279891
东向,2,2,-0.3896416352279891
附防,2,2,-0.3896416352279891
因得,2,2,-0.3896416352279891
既定,2,2,-0.3896416352279891
羞,2,2,-0.3896416352279891
掠,2,2,-0.3896416352279891
诗礼,2,2,-0.3896416352279891
新政,2,2,-0.3896416352279891
制字,2,2,-0.3896416352279891
凉国公,2,2,-0.3896416352279891
家庙,2,2,-0.3896416352279891
至者,2,2,-0.3896416352279891
后曰,2,2,-0.3896416352279891
相友,2,2,-0.3896416352279891
苛烦,2,2,-0.3896416352279891
苟且,2,2,-0.3896416352279891
不传,2,2,-0.3896416352279891
延安,2,2,-0.3896416352279891
前日,2,2,-0.3896416352279891
孔子家语,2,2,-0.3896416352279891
蠲,2,2,-0.3896416352279891
粲,2,2,-0.3896416352279891
光绪,2,2,-0.3896416352279891
大伦,2,2,-0.3896416352279891
韵,2,2,-0.3896416352279891
微意,2,2,-0.3896416352279891
考焉,2,2,-0.3896416352279891
制文,2,2,-0.3896416352279891
山长,2,2,-0.3896416352279891
跋,2,2,-0.3896416352279891
小小,2,2,-0.3896416352279891
虽曰,2,2,-0.3896416352279891
卢藏用,2,2,-0.3896416352279891
嘉定,2,2,-0.3896416352279891
刚中柔外,2,2,-0.3896416352279891
兑卦,2,2,-0.3896416352279891
邪媚,2,2,-0.3896416352279891
通鉴纲目,2,2,-0.3896416352279891
◎,2,2,-0.3896416352279891
厌伏,2,2,-0.3896416352279891
奋扬,2,2,-0.3896416352279891
从官,2,2,-0.3896416352279891
纲纪,2,2,-0.3896416352279891
比隆,2,2,-0.3896416352279891
害民,2,2,-0.3896416352279891
何子元,2,2,-0.3896416352279891
伏于,2,2,-0.3896416352279891
隋季,2,2,-0.3896416352279891
无然,2,2,-0.3896416352279891
皇唐,2,2,-0.3896416352279891
混茫,2,2,-0.3896416352279891
相连,2,2,-0.3896416352279891
有二,2,2,-0.3896416352279891
长男,2,2,-0.3896416352279891
相忘,2,2,-0.3896416352279891
强恣,2,2,-0.3896416352279891
毅,2,2,-0.3896416352279891
吹笙,2,2,-0.3896416352279891
复用,2,2,-0.3896416352279891
属之,2,2,-0.3896416352279891
黄星,2,2,-0.3896416352279891
涯,2,2,-0.3896416352279891
之月,2,2,-0.3896416352279891
广厦,2,2,-0.3896416352279891
望髙,2,2,-0.3896416352279891
阴阳交,2,2,-0.3896416352279891
商正,2,2,-0.3896416352279891
入辅,2,2,-0.3896416352279891
上层,2,2,-0.3896416352279891
有志,2,2,-0.3896416352279891
契苾明碑,2,2,-0.3896416352279891
沉湎,2,2,-0.3896416352279891
奉和,2,2,-0.3896416352279891
耸,2,2,-0.3896416352279891
故老,2,2,-0.3896416352279891
斯民,2,2,-0.3896416352279891
柔暗,2,2,-0.3896416352279891
【起,2,2,-0.3896416352279891
第三,2,2,-0.3896416352279891
宣皇帝,2,2,-0.3896416352279891
乔知之,2,2,-0.3896416352279891
虹蜺,2,2,-0.3896416352279891
青方,2,2,-0.3896416352279891
王逸,2,2,-0.3896416352279891
夕晞,2,2,-0.3896416352279891
羽林军,2,2,-0.3896416352279891
予身,2,2,-0.3896416352279891
绕,2,2,-0.3896416352279891
楚辞,2,2,-0.3896416352279891
和缓,2,2,-0.3896416352279891
畔援,2,2,-0.3896416352279891
白鱼,2,2,-0.3896416352279891
主乎,2,2,-0.3896416352279891
悠悠,2,2,-0.3896416352279891
手诏,2,2,-0.3896416352279891
有序,2,2,-0.3896416352279891
谡谡,2,2,-0.3896416352279891
内难,2,2,-0.3896416352279891
杜景俭,2,2,-0.3896416352279891
夏之,2,2,-0.3896416352279891
吏人,2,2,-0.3896416352279891
恩信,2,2,-0.3896416352279891
万骑,2,2,-0.3896416352279891
伊训篇,2,2,-0.3896416352279891
聆,2,2,-0.3896416352279891
如子,2,2,-0.3896416352279891
冠服,2,2,-0.3896416352279891
润州,2,2,-0.3896416352279891
右军,2,2,-0.3896416352279891
有声,2,2,-0.3896416352279891
是为,2,2,-0.3896416352279891
类此,2,2,-0.3896416352279891
晏,2,2,-0.3896416352279891
赠君,2,2,-0.3896416352279891
欝,2,2,-0.3896416352279891
特恩,2,2,-0.3896416352279891
文学,2,2,-0.3896416352279891
时称,2,2,-0.3896416352279891
归隐,2,2,-0.3896416352279891
想像,2,2,-0.3896416352279891
三朝,2,2,-0.3896416352279891
木上,2,2,-0.3896416352279891
石林,2,2,-0.3896416352279891
易就,2,2,-0.3896416352279891
山西,2,2,-0.3896416352279891
俯伏,2,2,-0.3896416352279891
王后,2,2,-0.3896416352279891
祀于,2,2,-0.3896416352279891
受知,2,2,-0.3896416352279891
以降,2,2,-0.3896416352279891
召之,2,2,-0.3896416352279891
陶谷,2,2,-0.3896416352279891
只可,2,2,-0.3896416352279891
周师,2,2,-0.3896416352279891
怡悦,2,2,-0.3896416352279891
机会,2,2,-0.3896416352279891
历仕,2,2,-0.3896416352279891
庭院,2,2,-0.3896416352279891
冠葢,2,2,-0.3896416352279891
所改,2,2,-0.3896416352279891
临海,2,2,-0.3896416352279891
少师,2,2,-0.3896416352279891
宾客,2,2,-0.3896416352279891
闽中,2,2,-0.3896416352279891
书辞,2,2,-0.3896416352279891
庄生,2,2,-0.3896416352279891
盥读,2,2,-0.3896416352279891
文才,2,2,-0.3896416352279891
不第,2,2,-0.3896416352279891
【以上,2,2,-0.3896416352279891
二员,2,2,-0.3896416352279891
欲以,2,2,-0.3896416352279891
无一,2,2,-0.3896416352279891
三层,2,2,-0.3896416352279891
如旧,2,2,-0.3896416352279891
女主,2,2,-0.3896416352279891
窥,2,2,-0.3896416352279891
独存,2,2,-0.3896416352279891
饭,2,2,-0.3896416352279891
周宗,2,2,-0.3896416352279891
中立,2,2,-0.3896416352279891
未集,2,2,-0.3896416352279891
中馈,2,2,-0.3896416352279891
公论,2,2,-0.3896416352279891
陈王,2,2,-0.3896416352279891
复以,2,2,-0.3896416352279891
媿,2,2,-0.3896416352279891
诞膺,2,2,-0.3896416352279891
濂洛,2,2,-0.3896416352279891
革除,2,2,-0.3896416352279891
致之,2,2,-0.3896416352279891
鱼肉,2,2,-0.3896416352279891
当是,2,2,-0.3896416352279891
笺云,2,2,-0.3896416352279891
一名,2,2,-0.3896416352279891
杜预,2,2,-0.3896416352279891
大坎,2,2,-0.3896416352279891
文词,2,2,-0.3896416352279891
不使,2,2,-0.3896416352279891
琅琅,2,2,-0.3896416352279891
凡言,2,2,-0.3896416352279891
何者,2,2,-0.3896416352279891
男女,2,2,-0.3896416352279891
黄金色,2,2,-0.3896416352279891
三四,2,2,-0.3896416352279891
山中宰相,2,2,-0.3896416352279891
干之,2,2,-0.3896416352279891
师资,2,2,-0.3896416352279891
不获,2,2,-0.3896416352279891
诰命,2,2,-0.3896416352279891
壮,2,2,-0.3896416352279891
数十骑,2,2,-0.3896416352279891
兑金,2,2,-0.3896416352279891
羊,2,2,-0.3896416352279891
之吉,2,2,-0.3896416352279891
锺离,2,2,-0.3896416352279891
反掌,2,2,-0.3896416352279891
止下,2,2,-0.3896416352279891
之仁,2,2,-0.3896416352279891
饥,2,2,-0.3896416352279891
逐鹿,2,2,-0.3896416352279891
而此,2,2,-0.3896416352279891
大破,2,2,-0.3896416352279891
筑城,2,2,-0.3896416352279891
风神,2,2,-0.3896416352279891
俊徳,2,2,-0.3896416352279891
岭上,2,2,-0.3896416352279891
纼,2,2,-0.3896416352279891
诸父,2,2,-0.3896416352279891
未克,2,2,-0.3896416352279891
击之,2,2,-0.3896416352279891
改时,2,2,-0.3896416352279891
?神,2,2,-0.3896416352279891
丁,2,2,-0.3896416352279891
宜为,2,2,-0.3896416352279891
竝行,2,2,-0.3896416352279891
华乐,2,2,-0.3896416352279891
奉天时,2,2,-0.3896416352279891
冦贼,2,2,-0.3896416352279891
书问,2,2,-0.3896416352279891
守得,2,2,-0.3896416352279891
积金,2,2,-0.3896416352279891
均,2,2,-0.3896416352279891
还之,2,2,-0.3896416352279891
象义,2,2,-0.3896416352279891
亳众,2,2,-0.3896416352279891
两牛,2,2,-0.3896416352279891
不宁,2,2,-0.3896416352279891
窃以为,2,2,-0.3896416352279891
本以,2,2,-0.3896416352279891
华夷,2,2,-0.3896416352279891
标寄,2,2,-0.3896416352279891
形势,2,2,-0.3896416352279891
难处,2,2,-0.3896416352279891
周太祖,2,2,-0.3896416352279891
胡双湖,2,2,-0.3896416352279891
晁以道,2,2,-0.3896416352279891
削,2,2,-0.3896416352279891
八十五,2,2,-0.3896416352279891
大泽,2,2,-0.3896416352279891
白驹,2,2,-0.3896416352279891
洪偃,2,2,-0.3896416352279891
加赠,2,2,-0.3896416352279891
振鹭,2,2,-0.3896416352279891
讽,2,2,-0.3896416352279891
有诏,2,2,-0.3896416352279891
移止,2,2,-0.3896416352279891
季秋,2,2,-0.3896416352279891
地理志,2,2,-0.3896416352279891
追册,2,2,-0.3896416352279891
泉州,2,2,-0.3896416352279891
咲,2,2,-0.3896416352279891
周国公,2,2,-0.3896416352279891
元爽,2,2,-0.3896416352279891
福州,2,2,-0.3896416352279891
惟良,2,2,-0.3896416352279891
二州,2,2,-0.3896416352279891
徧,2,2,-0.3896416352279891
元庆,2,2,-0.3896416352279891
中大夫,2,2,-0.3896416352279891
或跃在渊,2,2,-0.3896416352279891
大药,2,2,-0.3896416352279891
西苑,2,2,-0.3896416352279891
冯氏,2,2,-0.3896416352279891
颐,2,2,-0.3896416352279891
云南,2,2,-0.3896416352279891
一畨,2,2,-0.3896416352279891
志言,2,2,-0.3896416352279891
属官,2,2,-0.3896416352279891
农事,2,2,-0.3896416352279891
迁于,2,2,-0.3896416352279891
汤桀,2,2,-0.3896416352279891
易説,2,2,-0.3896416352279891
粮储,2,2,-0.3896416352279891
物变,2,2,-0.3896416352279891
絶间,2,2,-0.3896416352279891
陕西,2,2,-0.3896416352279891
分理,2,2,-0.3896416352279891
东涧,2,2,-0.3896416352279891
广西司,2,2,-0.3896416352279891
本部,2,2,-0.3896416352279891
济胜,2,2,-0.3896416352279891
缙云,2,2,-0.3896416352279891
瞰,2,2,-0.3896416352279891
部事,2,2,-0.3896416352279891
司务,2,2,-0.3896416352279891
继革,2,2,-0.3896416352279891
周厯,2,2,-0.3896416352279891
四员,2,2,-0.3896416352279891
蹇,2,2,-0.3896416352279891
胄,2,2,-0.3896416352279891
太平兴国,2,2,-0.3896416352279891
危楼,2,2,-0.3896416352279891
于潜,2,2,-0.3896416352279891
涧谷,2,2,-0.3896416352279891
全经,2,2,-0.3896416352279891
緜,2,2,-0.3896416352279891
鲁厯,2,2,-0.3896416352279891
给足,2,2,-0.3896416352279891
房,2,2,-0.3896416352279891
不学,2,2,-0.3896416352279891
卜居,2,2,-0.3896416352279891
不无,2,2,-0.3896416352279891
水草,2,2,-0.3896416352279891
复设,2,2,-0.3896416352279891
之任,2,2,-0.3896416352279891
戹,2,2,-0.3896416352279891
畵,2,2,-0.3896416352279891
百金,2,2,-0.3896416352279891
甲科,2,2,-0.3896416352279891
大理寺丞,2,2,-0.3896416352279891
莱,2,2,-0.3896416352279891
毛氏,2,2,-0.3896416352279891
听,2,2,-0.3896416352279891
避狄,2,2,-0.3896416352279891
返驾,2,2,-0.3896416352279891
黄鲁直,2,2,-0.3896416352279891
何正,2,2,-0.3896416352279891
叹咏,2,2,-0.3896416352279891
鸷害,2,2,-0.3896416352279891
晋纪,2,2,-0.3896416352279891
薛怀义,2,2,-0.3896416352279891
不竭,2,2,-0.3896416352279891
旋复,2,2,-0.3896416352279891
潜心,2,2,-0.3896416352279891
系焉,2,2,-0.3896416352279891
累朝,2,2,-0.3896416352279891
食禄,2,2,-0.3896416352279891
全义,2,2,-0.3896416352279891
羣,2,2,-0.3896416352279891
速效,2,2,-0.3896416352279891
藩镇,2,2,-0.3896416352279891
卜,2,2,-0.3896416352279891
辞位,2,2,-0.3896416352279891
阴忍,2,2,-0.3896416352279891
子张,2,2,-0.3896416352279891
卦位,2,2,-0.3896416352279891
夏礼,2,2,-0.3896416352279891
风雅颂,2,2,-0.3896416352279891
逃乎,2,2,-0.3896416352279891
地统,2,2,-0.3896416352279891
寛大,2,2,-0.3896416352279891
事事,2,2,-0.3896416352279891
人统,2,2,-0.3896416352279891
罗列,2,2,-0.3896416352279891
第四子,2,2,-0.3896416352279891
定为,2,2,-0.3896416352279891
爽侮,2,2,-0.3896416352279891
公羊氏,2,2,-0.3896416352279891
遐迩,2,2,-0.3896416352279891
岂敢,2,2,-0.3896416352279891
宣城,2,2,-0.3896416352279891
鳯守,2,2,-0.3896416352279891
卯酉之际,2,2,-0.3896416352279891
午亥之际,2,2,-0.3896416352279891
遽谓,2,2,-0.3896416352279891
疑者,2,2,-0.3896416352279891
直学士,2,2,-0.3896416352279891
咸服,2,2,-0.3896416352279891
可叹,2,2,-0.3896416352279891
孺子,2,2,-0.3896416352279891
今王,2,2,-0.3896416352279891
赞之,2,2,-0.3896416352279891
冲子,2,2,-0.3896416352279891
按察司,2,2,-0.3896416352279891
役志,2,2,-0.3896416352279891
万历,2,2,-0.3896416352279891
斩杀,2,2,-0.3896416352279891
乡人,2,2,-0.3896416352279891
宠,2,2,-0.3896416352279891
善政,2,2,-0.3896416352279891
明命,2,2,-0.3896416352279891
屯难,2,2,-0.3896416352279891
泯乱,2,2,-0.3896416352279891
五子,2,2,-0.3896416352279891
肇兴,2,2,-0.3896416352279891
直书,2,2,-0.3896416352279891
锺绍京,2,2,-0.3896416352279891
马秦客,2,2,-0.3896416352279891
杨均,2,2,-0.3896416352279891
神尧,2,2,-0.3896416352279891
甲辰,2,2,-0.3896416352279891
韦温,2,2,-0.3896416352279891
实封,2,2,-0.3896416352279891
临淄王,2,2,-0.3896416352279891
两党,2,2,-0.3896416352279891
冲突,2,2,-0.3896416352279891
束,2,2,-0.3896416352279891
见信,2,2,-0.3896416352279891
旧邦,2,2,-0.3896416352279891
老母,2,2,-0.3896416352279891
赏识,2,2,-0.3896416352279891
如之,2,2,-0.3896416352279891
无庸,2,2,-0.3896416352279891
自幼,2,2,-0.3896416352279891
刘幽求,2,2,-0.3896416352279891
都堂,2,2,-0.3896416352279891
古有,2,2,-0.3896416352279891
薛崇简,2,2,-0.3896416352279891
韦庶人,2,2,-0.3896416352279891
湮郁,2,2,-0.3896416352279891
率兵,2,2,-0.3896416352279891
防事,2,2,-0.3896416352279891
赵履温,2,2,-0.3896416352279891
推原,2,2,-0.3896416352279891
嗣圣,2,2,-0.3896416352279891
轮,2,2,-0.3896416352279891
退让,2,2,-0.3896416352279891
矫诬,2,2,-0.3896416352279891
挟,2,2,-0.3896416352279891
历年,2,2,-0.3896416352279891
武延秀,2,2,-0.3896416352279891
含耻,2,2,-0.3896416352279891
徙居,2,2,-0.3896416352279891
息之,2,2,-0.3896416352279891
立为,2,2,-0.3896416352279891
仲春,2,2,-0.3896416352279891
恳辞,2,2,-0.3896416352279891
雷雨,2,2,-0.3896416352279891
易筮,2,2,-0.3896416352279891
少帝,2,2,-0.3896416352279891
右卫,2,2,-0.3896416352279891
孔目官,2,2,-0.3896416352279891
改授,2,2,-0.3896416352279891
恭俭,2,2,-0.3896416352279891
朔方,2,2,-0.3896416352279891
皇嗣,2,2,-0.3896416352279891
端坐,2,2,-0.3896416352279891
烦扰,2,2,-0.3896416352279891
魏书,2,2,-0.3896416352279891
西宫,2,2,-0.3896416352279891
师师,2,2,-0.3896416352279891
聚党,2,2,-0.3896416352279891
河力,2,2,-0.3896416352279891
之说,2,2,-0.3896416352279891
英武,2,2,-0.3896416352279891
不道,2,2,-0.3896416352279891
作厯,2,2,-0.3896416352279891
相生,2,2,-0.3896416352279891
形迹,2,2,-0.3896416352279891
明盛,2,2,-0.3896416352279891
停,2,2,-0.3896416352279891
相养,2,2,-0.3896416352279891
难革,2,2,-0.3896416352279891
沟洫,2,2,-0.3896416352279891
懿宗,2,2,-0.3896416352279891
二主,2,2,-0.3896416352279891
四封,2,2,-0.3896416352279891
不守,2,2,-0.3896416352279891
客寄,2,2,-0.3896416352279891
明着,2,2,-0.3896416352279891
患乎,2,2,-0.3896416352279891
追祀,2,2,-0.3896416352279891
于今,2,2,-0.3896416352279891
忠节,2,2,-0.3896416352279891
献祖,2,2,-0.3896416352279891
晋顷公,2,2,-0.3896416352279891
衮斧,2,2,-0.3896416352279891
四亲庙,2,2,-0.3896416352279891
鞅,2,2,-0.3896416352279891
谋人,2,2,-0.3896416352279891
草昧,2,2,-0.3896416352279891
休息,2,2,-0.3896416352279891
迫,2,2,-0.3896416352279891
切谏,2,2,-0.3896416352279891
大用,2,2,-0.3896416352279891
天上,2,2,-0.3896416352279891
离下,2,2,-0.3896416352279891
长兴,2,2,-0.3896416352279891
兊上,2,2,-0.3896416352279891
下之,2,2,-0.3896416352279891
军师,2,2,-0.3896416352279891
卞侍中,2,2,-0.3896416352279891
善乎,2,2,-0.3896416352279891
如村,2,2,-0.3896416352279891
求生,2,2,-0.3896416352279891
乡,2,2,-0.3896416352279891
聚敛,2,2,-0.3896416352279891
明也,2,2,-0.3896416352279891
侍讲,2,2,-0.3896416352279891
易节,2,2,-0.3896416352279891
拯,2,2,-0.3896416352279891
田公,2,2,-0.3896416352279891
同异,2,2,-0.3896416352279891
克用,2,2,-0.3896416352279891
已至,2,2,-0.3896416352279891
有心,2,2,-0.3896416352279891
五伦,2,2,-0.3896416352279891
不解,2,2,-0.3896416352279891
其夜,2,2,-0.3896416352279891
别室,2,2,-0.3896416352279891
四亲,2,2,-0.3896416352279891
邦邑,2,2,-0.3896416352279891
曰义,2,2,-0.3896416352279891
曰仁,2,2,-0.3896416352279891
更名,2,2,-0.3896416352279891
何在,2,2,-0.3896416352279891
秋月,2,2,-0.3896416352279891
弃市,2,2,-0.3896416352279891
张公,2,2,-0.3896416352279891
不遵,2,2,-0.3896416352279891
敢请,2,2,-0.3896416352279891
仿此,2,2,-0.3896416352279891
利于,2,2,-0.3896416352279891
罕,2,2,-0.3896416352279891
安宁,2,2,-0.3896416352279891
敬识,2,2,-0.3896416352279891
下情,2,2,-0.3896416352279891
簒贼,2,2,-0.3896416352279891
凡民,2,2,-0.3896416352279891
多仪,2,2,-0.3896416352279891
不享,2,2,-0.3896416352279891
常行,2,2,-0.3896416352279891
动体,2,2,-0.3896416352279891
险陷,2,2,-0.3896416352279891
官司,2,2,-0.3896416352279891
逸咏,2,2,-0.3896416352279891
舍人,2,2,-0.3896416352279891
书经,2,2,-0.3896416352279891
鹤,2,2,-0.3896416352279891
逓建,2,2,-0.3896416352279891
仁人,2,2,-0.3896416352279891
祧,2,2,-0.3896416352279891
世系,2,2,-0.3896416352279891
宋末,2,2,-0.3896416352279891
之故,2,2,-0.3896416352279891
之操,2,2,-0.3896416352279891
懿祖,2,2,-0.3896416352279891
拜谢,2,2,-0.3896416352279891
多方,2,2,-0.3896416352279891
昭穆,2,2,-0.3896416352279891
以女,2,2,-0.3896416352279891
进阶,2,2,-0.3896416352279891
上海,2,2,-0.3896416352279891
执手,2,2,-0.3896416352279891
望日,2,2,-0.3896416352279891
中选,2,2,-0.3896416352279891
每事,2,2,-0.3896416352279891
坤土,2,2,-0.3896416352279891
仇敌,2,2,-0.3896416352279891
实可,2,2,-0.3896416352279891
孚者,2,2,-0.3896416352279891
王章,2,2,-0.3896416352279891
始之,2,2,-0.3896416352279891
陶靖节,2,2,-0.3896416352279891
同僚,2,2,-0.3896416352279891
丑月,2,2,-0.3896416352279891
里第,2,2,-0.3896416352279891
祀事,2,2,-0.3896416352279891
四人,2,2,-0.3896416352279891
年始,2,2,-0.3896416352279891
昭著,2,2,-0.3896416352279891
自用,2,2,-0.3896416352279891
下贱,2,2,-0.3896416352279891
灭儒,2,2,-0.3896416352279891
杰异,2,2,-0.3896416352279891
星孛,2,2,-0.3896416352279891
穿地,2,2,-0.3896416352279891
疗,2,2,-0.3896416352279891
试问,2,2,-0.3896416352279891
跃出,2,2,-0.3896416352279891
苑池,2,2,-0.3896416352279891
之本,2,2,-0.3896416352279891
颁朔,2,2,-0.3896416352279891
壊,2,2,-0.3896416352279891
豪强,2,2,-0.3896416352279891
如初,2,2,-0.3896416352279891
武宗,2,2,-0.3896416352279891
批,2,2,-0.3896416352279891
诗赋,2,2,-0.3896416352279891
榜,2,2,-0.3896416352279891
尽善,2,2,-0.3896416352279891
考功,2,2,-0.3896416352279891
至日,2,2,-0.3896416352279891
茂异,2,2,-0.3896416352279891
兰,2,2,-0.3896416352279891
承节郎,2,2,-0.3896416352279891
祭义,2,2,-0.3896416352279891
阴精,2,2,-0.3896416352279891
不取,2,2,-0.3896416352279891
武都郡,2,2,-0.3896416352279891
三司,2,2,-0.3896416352279891
申须,2,2,-0.3896416352279891
集贤,2,2,-0.3896416352279891
不首,2,2,-0.3896416352279891
方同,2,2,-0.3896416352279891
私智,2,2,-0.3896416352279891
相处,2,2,-0.3896416352279891
雉雊,2,2,-0.3896416352279891
诚知,2,2,-0.3896416352279891
徇利,2,2,-0.3896416352279891
未析,2,2,-0.3896416352279891
张许,2,2,-0.3896416352279891
不自知,2,2,-0.3896416352279891
乃解,2,2,-0.3896416352279891
斋于,2,2,-0.3896416352279891
三家,2,2,-0.3896416352279891
僖公,2,2,-0.3896416352279891
沮,2,2,-0.3896416352279891
实欲,2,2,-0.3896416352279891
职分,2,2,-0.3896416352279891
所建,2,2,-0.3896416352279891
石勒,2,2,-0.3896416352279891
习于,2,2,-0.3896416352279891
士人,2,2,-0.3896416352279891
可谓之,2,2,-0.3896416352279891
何因,2,2,-0.3896416352279891
孝廉,2,2,-0.3896416352279891
不试,2,2,-0.3896416352279891
圣心,2,2,-0.3896416352279891
大辰,2,2,-0.3896416352279891
冢君,2,2,-0.3896416352279891
校书郎,2,2,-0.3896416352279891
吕政,2,2,-0.3896416352279891
革丑,2,2,-0.3896416352279891
水徳,2,2,-0.3896416352279891
笔法,2,2,-0.3896416352279891
大悦,2,2,-0.3896416352279891
其髓,2,2,-0.3896416352279891
子也,2,2,-0.3896416352279891
心星,2,2,-0.3896416352279891
初六,2,2,-0.3896416352279891
